d1agxa_	d1zq1a2	301	2.82	0.259	0.77745	6.81	0.8600	301	2.82	0.259	0.77745	6.81	0.8600	350	1	240	1.98	295	3.03	7.21	565.15	340	45	1	0	0	1	0	0	0	0
d1agxa_	d2gvna_	323	1.35	0.427	0.96021	6.59	0.9938	323	1.35	0.427	0.96021	6.59	0.9938	325	0	312	1.37	323	1.41	1.37	848.22	332	9	1	0	0	1	0	0	0	0
d1agxa_	d6yzia_	312	1.52	0.452	0.93750	6.56	0.9720	312	1.52	0.452	0.93750	6.56	0.9720	321	0	296	1.21	312	1.52	1.21	824.03	332	20	1	0	0	1	0	0	0	0
d1agxa_	d5ot0a_	309	2.40	0.249	0.85912	6.62	0.9421	309	2.40	0.249	0.85912	6.62	0.9421	328	0	272	1.93	311	2.64	1.93	667.87	339	28	1	0	0	1	0	0	0	0
d1agxa_	d2wlta_	325	1.11	0.434	0.97177	6.60	0.9969	325	1.11	0.434	0.97177	6.60	0.9969	326	0	312	1.11	325	1.11	1.11	890.56	332	7	1	0	0	1	0	0	0	0
d1agxa_	d4q0ma1	311	2.57	0.232	0.85958	6.60	0.9540	311	2.57	0.232	0.85958	6.60	0.9540	326	0	272	2.00	311	2.61	2.00	678.38	338	27	1	0	0	1	0	0	0	0
d1agxa_	d1wlsa_	301	2.60	0.233	0.85567	6.51	0.9525	301	2.60	0.233	0.85567	6.51	0.9525	316	0	248	2.11	303	2.76	2.11	607.92	335	32	1	0	0	1	0	0	0	0
d1agxa_	d7cbra_	314	1.91	0.299	0.91829	6.56	0.9782	314	1.91	0.299	0.91829	6.56	0.9782	321	0	288	1.69	313	1.86	1.69	769.83	334	21	1	0	0	1	0	0	0	0
d1agxa_	d1azoa_	132	5.78	0.053	0.35291	5.42	0.6226	132	5.78	0.053	0.35291	5.42	0.6226	212	5	128	6.70	145	3.38	15.74	96.27	262	117	0	0	0	1	0	0	0	0
d1agxa_	d1lvla3	92	4.89	0.098	0.39345	4.11	0.7480	92	4.89	0.098	0.39345	4.11	0.7480	123	3	80	8.49	96	3.69	18.04	89.83	180	84	0	0	0	0	1	0	0	0
d1agxa_	d1chvs_	49	4.69	0.061	0.32146	2.61	0.8167	49	4.69	0.061	0.32146	2.61	0.8167	60	0	16	3.07	17	3.05	5.45	35.14	17	0	0	0	0	0	0	0	0	1
d1agxa_	d4elkb2	74	4.85	0.054	0.31416	4.19	0.5781	74	4.85	0.054	0.31416	4.19	0.5781	128	2	48	4.97	68	4.58	11.38	47.29	173	105	0	0	1	0	0	0	0	0
